STATEFP20,COUNTYFP20,VTDST20,GEOID20,VTDI20,NAME20,NAMELSAD20,LSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,CBSA,MEMI,CSA,METDIV,VTD,VTDI,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,POP100,HU100,INTPTLAT,INTPTLON,LSADC,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
04,015,000220,04015000220,A,LAKE HAVASU SOUTH,LAKE HAVASU SOUTH,00,G5240,N,1856146531,37856138,+34.3948751,-113.9600391,PLST,AZ,700,00,00,000,0023906,7000000US04015000220,04015000220,4,8,04,01779777,015,H1,00025445,29420,1,999,99999,000220,A,1856146531,37856138,LAKE HAVASU SOUTH,LAKE HAVASU SOUTH,N,42651,26472,+34.4684041,-114.2769459,00,42651,38750,35542,276,459,492,57,1924,3901,3725,151,793,232,53,2368,1,11,3,20,6,1,45,23,18,0,166,31,7,1,6,26,2,53,24,11,1,0,0,1,1,2,0,0,0,0,0,7,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,42651,6004,36647,34999,33839,236,292,459,50,123,1648,1567,130,690,218,43,430,0,11,3,4,2,1,3,19,13,0,78,20,5,1,3,17,2,7,19,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,36241,33439,30975,221,356,407,46,1434,2802,2707,68,611,149,34,1750,1,8,2,8,6,1,40,14,15,0,86,16,1,1,5,16,2,27,10,7,0,0,0,0,1,0,0,0,0,0,0,6,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,36241,4190,32051,30817,29850,195,239,391,44,98,1234,1188,63,562,143,26,353,0,8,2,2,2,1,1,14,11,0,43,11,1,1,2,8,2,7,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,26472,19363,7109,377,219,0,0,212,7,158,71,0,87
04,015,000210,04015000210,A,GOLDEN VALLEY,GOLDEN VALLEY,00,G5240,N,659308757,0,+35.1841273,-114.2486657,PLST,AZ,700,00,00,000,0023896,7000000US04015000210,04015000210,4,8,04,01779777,015,H1,00025445,29420,1,999,99999,000210,A,659308757,0,GOLDEN VALLEY,GOLDEN VALLEY,N,10679,5546,+35.1817241,-114.2404582,00,10679,9634,8819,90,123,95,19,488,1045,977,34,306,67,22,505,0,4,0,7,3,2,13,11,2,1,61,8,4,0,2,13,5,17,2,9,0,0,0,0,0,1,0,0,0,0,0,7,0,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10679,1299,9380,8764,8433,84,96,88,18,45,616,589,31,281,57,22,178,0,4,0,1,0,2,2,10,0,1,26,8,2,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9378,8590,7872,72,113,90,19,424,788,742,14,262,36,13,386,0,3,0,6,3,2,8,6,2,1,43,7,4,0,0,10,2,13,1,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9378,982,8396,7911,7605,70,91,88,18,39,485,465,13,240,34,13,151,0,3,0,0,0,2,2,6,0,1,19,7,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5546,4715,831,201,201,201,0,0,0,0,0,0,0
04,015,000202,04015000202,A,WHITE HILLS,WHITE HILLS,00,G5240,N,2218213227,152446311,+35.8941417,-114.4563665,PLST,AZ,700,00,00,000,0023888,7000000US04015000202,04015000202,4,8,04,01779777,015,H1,00025445,29420,1,999,99999,000202,A,2218213227,152446311,WHITE HILLS,WHITE HILLS,N,383,408,+35.8099645,-114.3715185,00,383,351,328,1,6,3,1,12,32,30,2,9,0,0,19,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,28,355,337,326,1,5,3,1,1,18,16,1,9,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,320,300,1,6,3,1,9,28,28,1,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,25,323,308,298,1,5,3,1,0,15,15,1,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,213,195,0,0,0,0,0,0,0,0,0,0
04,015,000206,04015000206,A,OATMAN,OATMAN,00,G5240,N,908902101,0,+34.9770602,-114.2733910,PLST,AZ,700,00,00,000,0023892,7000000US04015000206,04015000206,4,8,04,01779777,015,H1,00025445,29420,1,999,99999,000206,A,908902101,0,OATMAN,OATMAN,N,2718,184,+35.0341453,-114.2409123,00,2718,2593,1544,198,164,23,0,664,125,120,8,30,2,0,58,1,0,0,3,0,0,16,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2718,998,1720,1665,1332,186,118,23,0,6,55,50,7,23,2,0,15,1,0,0,0,0,0,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699,2576,1529,198,162,23,0,664,123,118,7,30,2,0,57,1,0,0,3,0,0,16,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699,995,1704,1651,1318,186,118,23,0,6,53,48,6,23,2,0,14,1,0,0,0,0,0,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,114,70,2487,2487,2487,0,0,0,0,0,0,0
04,015,000203,04015000203,A,YUCCA,YUCCA,00,G5240,N,1722379610,25631,+34.7610076,-114.0365327,PLST,AZ,700,00,00,000,0023889,7000000US04015000203,04015000203,4,8,04,01779777,015,H1,00025445,29420,1,999,99999,000203,A,1722379610,25631,YUCCA,YUCCA,N,949,709,+34.7857422,-114.0716800,00,949,831,749,13,25,4,2,38,118,112,11,40,8,1,47,0,2,0,1,0,0,0,0,0,2,6,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,107,842,772,725,13,18,4,2,10,70,67,10,36,4,0,15,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,757,685,13,23,4,2,30,83,80,9,36,2,1,27,0,2,0,1,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,74,766,711,671,13,18,4,2,3,55,52,9,33,2,0,6,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,449,260,0,0,0,0,0,0,0,0,0,0
04,015,000201,04015000201,A,WIKIEUP,WIKIEUP,00,G5240,N,3429058924,2148951,+34.7394297,-113.4640357,PLST,AZ,700,00,00,000,0023887,7000000US04015000201,04015000201,4,8,04,01779777,015,H1,00025445,29420,1,999,99999,000201,A,3429058924,2148951,WIKIEUP,WIKIEUP,N,284,256,+34.7330172,-113.5867777,00,284,254,235,3,4,4,0,8,30,28,1,10,0,1,15,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,33,251,232,222,3,3,4,0,0,19,19,1,9,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,208,192,1,3,4,0,8,26,24,1,10,0,1,11,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,27,207,189,181,1,3,4,0,0,18,18,1,9,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,141,115,0,0,0,0,0,0,0,0,0,0
04,015,000205,04015000205,A,NORTH CANYON,NORTH CANYON,00,G5240,N,2737280602,1906922,+36.5886228,-112.8846547,PLST,AZ,700,00,00,000,0023891,7000000US04015000205,04015000205,4,8,04,01779777,015,H1,00025445,29420,1,999,99999,000205,A,2737280602,1906922,NORTH CANYON,NORTH CANYON,N,4566,1045,+36.8050541,-112.9258100,00,4566,4491,4474,0,6,3,0,8,75,68,1,46,8,1,11,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4566,38,4528,4461,4452,0,5,3,0,1,67,62,1,46,8,1,6,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396,2357,2347,0,5,2,0,3,39,35,1,23,0,1,9,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396,23,2373,2339,2332,0,4,2,0,1,34,31,1,23,0,1,6,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,902,143,0,0,0,0,0,0,0,0,0,0
04,015,000217,04015000217,A,KINGMAN SOUTH,KINGMAN SOUTH,00,G5240,N,735167510,0,+35.1018141,-113.8923108,PLST,AZ,700,00,00,000,0023903,7000000US04015000217,04015000217,4,8,04,01779777,015,H1,00025445,29420,1,999,99999,000217,A,735167510,0,KINGMAN SOUTH,KINGMAN SOUTH,N,13395,6261,+35.1858900,-114.0092972,00,13395,12244,11146,178,217,250,21,432,1151,1092,83,285,81,12,599,8,1,3,1,2,0,7,5,4,1,54,4,4,3,1,0,2,20,13,5,0,0,0,0,0,1,0,0,0,0,1,4,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13395,1526,11869,11280,10632,174,152,247,18,57,589,558,72,252,71,11,132,6,1,3,1,1,0,3,5,0,0,29,4,4,3,0,0,2,0,13,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11049,10253,9377,128,168,224,16,340,796,756,39,216,40,10,430,6,0,1,0,0,0,4,5,4,1,36,4,0,1,1,0,2,16,10,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11049,1035,10014,9602,9069,126,119,222,15,51,412,392,35,200,38,9,99,5,0,1,0,0,0,0,5,0,0,18,4,0,1,0,0,2,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6261,5587,674,824,661,377,7,268,9,163,0,0,163
04,015,000204,04015000204,A,CHLORIDE,CHLORIDE,00,G5240,N,778022877,0,+35.4012208,-114.2495172,PLST,AZ,700,00,00,000,0023890,7000000US04015000204,04015000204,4,8,04,01779777,015,H1,00025445,29420,1,999,99999,000204,A,778022877,0,CHLORIDE,CHLORIDE,N,884,551,+35.4153059,-114.2823446,00,884,823,764,2,8,7,2,40,61,57,5,9,3,0,37,1,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,94,790,768,746,2,6,7,2,5,22,18,5,7,3,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,744,700,2,8,6,2,26,57,53,5,9,3,0,33,1,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,68,733,712,691,2,6,6,2,5,21,17,5,7,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,415,136,0,0,0,0,0,0,0,0,0,0
04,015,000218,04015000218,A,KINGMAN EAST,KINGMAN EAST,00,G5240,N,1191113129,90100,+35.2436088,-113.7388431,PLST,AZ,700,00,00,000,0023904,7000000US04015000218,04015000218,4,8,04,01779777,015,H1,00025445,29420,1,999,99999,000218,A,1191113129,90100,KINGMAN EAST,KINGMAN EAST,N,17833,7866,+35.2466050,-113.9291723,00,17833,16157,14430,159,366,295,57,850,1676,1558,111,403,162,22,822,5,0,1,6,2,0,12,7,3,2,111,20,3,1,5,2,1,32,33,9,1,1,1,0,1,0,0,0,0,1,0,7,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17833,2504,15329,14374,13586,145,252,276,52,63,955,892,99,362,153,20,239,5,0,1,3,0,0,0,7,3,0,58,9,3,1,2,2,1,3,33,2,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13955,12786,11534,125,253,231,45,598,1169,1090,40,337,84,19,581,4,0,0,4,0,0,12,7,2,0,73,4,1,1,1,2,1,25,30,5,0,1,1,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13955,1636,12319,11630,11037,117,164,219,41,52,689,644,38,310,80,17,183,4,0,0,3,0,0,0,7,2,0,41,2,1,1,1,2,1,0,30,1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7866,7042,824,30,10,0,10,0,0,20,0,0,20
04,015,000222,04015000222,A,GOLDEN SHORES,GOLDEN SHORES,00,G5240,N,118718435,16380664,+34.7902358,-114.4620767,PLST,AZ,700,00,00,000,0023908,7000000US04015000222,04015000222,4,8,04,01779777,015,H1,00025445,29420,1,999,99999,000222,A,118718435,16380664,GOLDEN SHORES,GOLDEN SHORES,N,1932,1626,+34.7726829,-114.4855406,00,1932,1780,1681,9,38,14,2,36,152,146,4,39,15,1,82,0,0,1,0,0,0,3,0,1,0,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,165,1767,1683,1628,9,27,14,2,3,84,80,4,39,12,1,23,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,1607,1513,7,37,14,2,34,115,114,2,35,12,0,61,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,127,1595,1527,1474,7,27,14,2,3,68,68,2,35,9,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626,966,660,0,0,0,0,0,0,0,0,0,0
04,015,000212,04015000212,A,MOHAVE VALLEY,MOHAVE VALLEY,00,G5240,N,389240391,5177538,+34.9373143,-114.5149170,PLST,AZ,700,00,00,000,0023898,7000000US04015000212,04015000212,4,8,04,01779777,015,H1,00025445,29420,1,999,99999,000212,A,389240391,5177538,MOHAVE VALLEY,MOHAVE VALLEY,N,23263,12750,+34.9500676,-114.5840526,00,23263,20795,17730,255,1003,302,62,1443,2468,2322,126,545,127,40,1378,26,3,0,15,1,3,32,16,4,6,140,19,6,1,21,13,0,42,24,6,0,1,2,0,1,0,0,3,1,0,0,6,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23263,4128,19135,18084,16639,241,780,295,54,75,1051,983,107,453,107,39,232,20,3,0,0,0,3,2,13,2,2,66,14,4,0,6,10,0,5,20,0,0,1,2,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19165,17367,15122,215,670,262,39,1059,1798,1700,63,414,86,24,1040,11,3,0,6,0,2,30,12,3,6,95,13,4,1,6,10,0,36,19,0,0,1,0,0,1,0,0,3,1,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19165,2884,16281,15483,14407,202,528,257,34,55,798,741,55,363,78,23,189,11,3,0,0,0,2,2,12,1,2,55,13,4,0,4,7,0,5,17,0,0,1,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12750,9643,3107,12,0,0,0,0,0,12,0,0,12
04,015,000207,04015000207,A,DESERT HILLS,DESERT HILLS,00,G5240,N,433071634,7512994,+34.6417480,-114.2966961,PLST,AZ,700,00,00,000,0023893,7000000US04015000207,04015000207,4,8,04,01779777,015,H1,00025445,29420,1,999,99999,000207,A,433071634,7512994,DESERT HILLS,DESERT HILLS,N,3446,2506,+34.6140207,-114.3502400,00,3446,3167,2929,13,28,35,6,156,279,254,22,68,11,1,147,2,0,0,0,0,0,2,1,0,0,22,0,0,0,0,0,2,12,0,5,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3446,391,3055,2921,2832,13,28,33,6,9,134,131,19,63,10,1,35,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111,2895,2704,13,23,30,6,119,216,202,10,62,7,0,121,0,0,0,0,0,0,1,1,0,0,12,0,0,0,0,0,2,4,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111,290,2821,2710,2631,13,23,28,6,9,111,108,10,57,7,0,33,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,1688,818,35,0,0,0,0,0,35,0,0,35
04,015,000215,04015000215,A,KINGMAN CENTRAL,KINGMAN CENTRAL,00,G5240,N,11775920,0,+35.2195540,-114.0233720,PLST,AZ,700,00,00,000,0023901,7000000US04015000215,04015000215,4,8,04,01779777,015,H1,00025445,29420,1,999,99999,000215,A,11775920,0,KINGMAN CENTRAL,KINGMAN CENTRAL,N,10617,4714,+35.2173948,-114.0226921,00,10617,9458,8157,174,212,271,43,601,1159,1104,74,294,98,12,603,4,2,0,1,0,0,7,6,3,0,54,9,1,0,4,3,1,20,11,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10617,1856,8761,8211,7531,154,174,258,41,53,550,526,63,265,85,11,88,4,2,0,1,0,0,0,6,1,0,24,6,0,0,0,1,1,3,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8274,7515,6541,135,147,227,41,424,759,725,18,209,61,9,412,4,0,0,0,0,0,4,5,3,0,33,7,1,0,0,0,1,17,4,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8274,1181,7093,6725,6177,129,126,215,39,39,368,352,18,190,56,9,69,4,0,0,0,0,0,0,5,1,0,16,6,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4714,4426,288,49,0,0,0,0,0,49,0,0,49
04,019,000026,04019000026,A,195,195,00,G5240,N,4746347,0,+32.1484516,-110.9853334,PLST,AZ,700,00,00,000,0023997,7000000US04019000026,04019000026,4,8,04,01779777,019,H1,00025446,46060,1,536,99999,000026,A,4746347,0,195,195,N,5622,1827,+32.1493566,-110.9834893,00,5622,3774,1578,46,268,28,6,1848,1848,1763,12,49,8,5,1643,3,0,1,3,3,0,30,1,4,1,75,10,1,1,9,2,0,42,1,4,0,0,0,0,0,0,2,0,0,0,3,9,6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5622,5053,569,509,325,27,124,11,6,16,60,41,7,14,1,5,7,3,0,1,1,0,0,1,1,0,0,14,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4233,2867,1206,39,200,20,6,1396,1366,1313,6,32,3,4,1234,0,0,1,2,0,0,26,1,4,0,46,8,0,1,5,0,0,26,0,3,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4233,3762,471,436,284,20,102,8,6,16,35,23,5,9,0,4,2,0,0,1,0,0,0,1,1,0,0,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827,1762,65,0,0,0,0,0,0,0,0,0,0
